category	file	line	pattern_type	message	code	source_crate
Runtime	crates/driver/src/native_app.rs	103	KainError::runtime	Failed to read runtime manifest {}: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	135	KainError::runtime	Failed to parse runtime manifest {}: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	529	KainError::runtime	Native app bundle generation requires at least one component in {source_name}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	692	KainError::runtime	Failed to serialize runtime version metadata: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	709	KainError::runtime	Failed to serialize reflection payload: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	801	KainError::runtime	Failed to serialize native app manifest: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	812	KainError::runtime	Failed to serialize native app runtime snapshot: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	968	KainError::runtime	Failed to discover native app root for {}: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1120	KainError::runtime	Native app host sidecar source '{}' does not exist	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1136	KainError::runtime	Native app host sidecar '{}' does not resolve to a file name	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1167	KainError::runtime	Native app asset '{}' points to missing source '{}'{}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1334	KainError::runtime	C FFI import '{}' did not produce a bridge library for native packaging	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1369	KainError::runtime	C FFI import '{}' is missing a resolved shared library path	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	1392	KainError::runtime	Failed to serialize packaged C FFI manifest: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2068	KainError::runtime	Failed to derive the Kain workspace root from the kain-driver crate path	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2136	KainError::runtime	Failed to invoke cargo to build native app at {}: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2144	KainError::runtime	Native app cargo build failed for {}:\n{}\n{}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2159	KainError::runtime	Cargo reported success but no executable was found at {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2263	KainError::runtime	Failed to serialize native app runtime bundle for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2272	KainError::runtime	Failed to serialize runtime contract bundle for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2281	KainError::runtime	Failed to serialize runtime compatibility bundle for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2340	KainError::runtime	Failed to serialize native app realtime bundle: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/native_app.rs	2398	KainError::runtime	Failed to {context}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	185	KainError::runtime	Failed to serialize Tauri runtime bundle for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	199	KainError::runtime	Failed to serialize Tauri runtime contract for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	212	KainError::runtime	Failed to serialize Tauri runtime compatibility for {}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	227	KainError::runtime	Failed to serialize Tauri realtime bundle: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	238	KainError::runtime	Failed to serialize Tauri runtime version metadata: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	254	KainError::runtime	Failed to serialize Tauri reflection payload: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	395	KainError::runtime	Failed to serialize Tauri bridge manifest: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	439	KainError::runtime	Failed to serialize Tauri frontend descriptor: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	556	KainError::runtime	Failed to serialize Tauri app manifest: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	568	KainError::runtime	Failed to serialize Tauri runtime snapshot: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	773	KainError::runtime	Tauri asset '{}' points to missing source '{}'{}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	1198	KainError::runtime	Failed to invoke cargo to build Tauri app at {}: {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	1205	KainError::runtime	Tauri app cargo build failed for {}:\n{}\n{}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	1224	KainError::runtime	Cargo reported success but no Tauri executable was found at {}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/driver/src/tauri_app.rs	1248	KainError::runtime	Failed to {action}: {err}	KAIN-RUNTIME-XXXX	driver
Runtime	crates/error/src/builder.rs	288	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/builder.rs	292	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/builder.rs	296	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/builder.rs	300	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/diagnostic_registry.rs	87	DiagnosticCode	RuntimeGeneric	KAIN-RUNTIME-0001	error
Runtime	crates/error/src/diagnostic_registry.rs	87	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/error.rs	425	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/error.rs	426	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/error.rs	662	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/error.rs	758	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/error.rs	822	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/error/src/report.rs	706	ErrorKind	Runtime	KAIN-RUNTIME-XXXX	error
Runtime	crates/fmt/src/lib.rs	588	KainError::runtime	Kain formatter cannot emit `surface` shader stage because the parser does not currently accept it	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	674	KainError::runtime	Kain formatter cannot emit empty enums because the parser requires at least one variant	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	720	KainError::runtime	Kain formatter cannot emit empty traits because the parser requires at least one method	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	778	KainError::runtime	Kain formatter cannot emit empty impl blocks because the parser requires at least one method	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	1704	KainError::runtime	Kain formatter cannot emit empty executable blocks in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	2303	KainError::runtime	Kain formatter cannot emit non-block observe expressions in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	2313	KainError::runtime	Kain formatter cannot emit non-block collapse expressions in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	2326	KainError::runtime	Kain formatter cannot emit non-block share expressions in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	2416	KainError::runtime	Kain formatter cannot emit non-block comptime expressions in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	2425	KainError::runtime	Kain formatter cannot emit standalone multi-statement block expressions in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/fmt/src/lib.rs	3406	KainError::runtime	Kain formatter cannot emit empty blocks in v1	KAIN-RUNTIME-XXXX	fmt
Runtime	crates/host-derive/src/lib.rs	381	KainError::runtime	Unknown variant {}::{}	KAIN-RUNTIME-XXXX	host-derive
Runtime	crates/host/src/lib.rs	212	KainError::runtime	Expected struct {expected_name}, got struct {name}	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	218	KainError::runtime	Failed to read struct fields	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	235	KainError::runtime	Missing struct field '{field_name}'	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	251	KainError::runtime	Expected enum {expected_name}, got enum {enum_name}	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	270	KainError::runtime	Enum variant {enum_name}::{variant_name} expected {expected_len} field(s), got {}	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	440	KainError::runtime	Int value did not fit into i32	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	447	KainError::runtime	Int value did not fit into i16	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	454	KainError::runtime	Int value did not fit into i8	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	461	KainError::runtime	Int value did not fit into u32	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	468	KainError::runtime	Int value did not fit into u64	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	475	KainError::runtime	Int value did not fit into u16	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	482	KainError::runtime	Int value did not fit into u8	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	489	KainError::runtime	Int value did not fit into usize	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	540	KainError::runtime	Failed to read array value	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	816	KainError::runtime	Expected {expected}, got {}	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	835	KainError::runtime	Filesystem error: {error}	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	839	KainError::runtime	Native function was declared for Kain export but not bound to a Rust implementation	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/src/lib.rs	886	KainError::runtime	host_double expected a single Int argument	KAIN-RUNTIME-XXXX	host
Runtime	crates/host/tests/derive_roundtrip.rs	206	KainError::runtime	expected Int	KAIN-RUNTIME-XXXX	host
Runtime	crates/interop/src/lib.rs	114	KainError::runtime	failed to write shared buffer bytes	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	137	KainError::runtime	shared buffer byte length mismatch for GPU binding: expected {required}, got {byte_length}	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	145	KainError::runtime	uniform-buffer GPU bindings must be read-only	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	236	KainError::runtime	kain_shared_image: raster byte length mismatch, expected {expected}, got {byte_len}	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	262	KainError::runtime	expected a Kain shared buffer	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	268	KainError::runtime	expected a Kain shared image	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	509	KainError::runtime	kain_shared_buffer_info: expected 1 argument (target)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	519	KainError::runtime	kain_shared_buffer_bytes: expected 1 argument (target)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	529	KainError::runtime	kain_shared_buffer_from_bytes: expected (bytes, element_type, shape, format, mime_type)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	566	KainError::runtime	kain_shared_buffer_replace_bytes: expected (target, bytes)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	578	KainError::runtime	kain_shared_image_info: expected 1 argument (target)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	588	KainError::runtime	kain_shared_image_bytes: expected 1 argument (target)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	598	KainError::runtime	kain_shared_image_from_bytes: expected (bytes, width, height, channels, layout, pixel_format, mime_type)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	643	KainError::runtime	kain_shared_image_replace_bytes: expected (target, bytes)	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	683	KainError::runtime	{fn_name}: expected bytes to be Array<Int>	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	691	KainError::runtime	{fn_name}: byte {index} must be Int	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	696	KainError::runtime	{fn_name}: byte {index} value {value} is outside u8 range	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	707	KainError::runtime	{fn_name}: {label} must be Array<Int>	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	715	KainError::runtime	{fn_name}: {label} must contain only Int values	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	727	KainError::runtime	{fn_name}: {label} must be Int, got {other:?}	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	736	KainError::runtime	{fn_name}: {label} must be String, got {other:?}	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	767	KainError::runtime	Unsupported shared element type: {element_type}	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	773	KainError::runtime	shared buffer metadata must declare a positive element_size	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	778	KainError::runtime	shared buffer shape dimensions must be non-negative	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	785	KainError::runtime	shared buffer element_count must be non-negative	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	792	KainError::runtime	shared buffer byte length overflow	KAIN-RUNTIME-XXXX	interop
Runtime	crates/interop/src/lib.rs	795	KainError::runtime	shared buffer byte length does not fit usize	KAIN-RUNTIME-XXXX	interop
Runtime	crates/node/src/lib.rs	590	KainError::runtime	JavaScript/Node FFI is only available in host-backed Kain execution lanes for now	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	929	KainError::runtime	js_setattr expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	933	KainError::runtime	js_setattr expects value	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	949	KainError::runtime	js_hasattr expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	960	KainError::runtime	Node bridge returned non-bool for js_hasattr: {other}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	969	KainError::runtime	js_buffer_info expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	982	KainError::runtime	js_buffer_bytes expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	995	KainError::runtime	js_document_info expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1008	KainError::runtime	js_document_text expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1021	KainError::runtime	js_image_info expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1034	KainError::runtime	js_image_text expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1047	KainError::runtime	js_image_bytes expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1060	KainError::runtime	js_image_buffer expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1073	KainError::runtime	kain_shared_buffer_from_js expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1110	KainError::runtime	kain_shared_image_from_js expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1176	KainError::runtime	{builtin} expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1181	KainError::runtime	{builtin} expects args	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1192	KainError::runtime	{builtin} expects args	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1206	KainError::runtime	{builtin} expects target	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1222	KainError::runtime	{name} expected argument {} to be String, got {other}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1226	KainError::runtime	{name} expected argument {}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1288	KainError::runtime	JavaScript bridge cannot serialize foreign host objects	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1347	KainError::runtime	Unsupported numeric value from Node bridge: {number}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1363	KainError::runtime	Malformed JavaScript host object reference	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1403	KainError::runtime	{fn_name}: expected byte array from Node bridge	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1410	KainError::runtime	{fn_name}: byte {index} was not an unsigned integer	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1415	KainError::runtime	{fn_name}: byte {index} value {value} is outside u8 range	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1437	KainError::runtime	Node bridge process slot was unexpectedly empty	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1454	KainError::runtime	Node bridge failed without a concrete error	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1476	KainError::runtime	Node bridge stdin was not piped	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1479	KainError::runtime	Node bridge stdout was not piped	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1498	KainError::runtime	Failed to spawn JavaScript runtime '{}' ({detail})	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1509	KainError::runtime	Node bridge requests must be JSON objects	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1516	KainError::runtime	Failed to encode Node bridge request: {err}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1519	KainError::runtime	Failed to write Node bridge request: {err}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1522	KainError::runtime	Failed to flush Node bridge request: {err}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1527	KainError::runtime	Failed to read Node bridge response: {err}	KAIN-RUNTIME-XXXX	node
Runtime	crates/node/src/lib.rs	1530	KainError::runtime	Node bridge exited before sending a response	KAIN-RUNTIME-XXXX	node
